facility_id,facility_name,facility_address,city,county,state,state_code,zip,phone,hosp_type,hosp_ownership,emergency_unit,ehr_interoperability,hosp_rating
151326,UNION HOSPITAL CLINTON,801 S MAIN ST,CLINTON,VERMILLION,INDIANA,IN,47842,(765) 832-1234,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,2
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,SULLIVAN,INDIANA,IN,47882,(812) 268-4311,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,BEDFORD,LAWRENCE,INDIANA,IN,47421,(812) 275-1200,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
151329,MARGARET MARY COMMUNITY HOSPITAL INC,321 MITCHELL AVE,BATESVILLE,FRANKLIN,INDIANA,IN,47006,(812) 934-6624,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,ADAMS,INDIANA,IN,46733,(260) 724-2145,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,2
151331,HARRISON COUNTY HOSPITAL,1141 HOSPITAL DR NW,CORYDON,HARRISON,INDIANA,IN,47112,(812) 738-4251,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,4
151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,DECATUR,INDIANA,IN,47240,(812) 663-4331,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,5
151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,PUTNAM,INDIANA,IN,46135,(765) 653-5121,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,2
151334,SCOTT MEMORIAL HEALTH,1451 N GARDNER ST,SCOTTSBURG,SCOTT,INDIANA,IN,47170,(812) 752-3456,CRITICAL ACCESS HOSPITALS,PROPRIETARY,Y,Y,3
151335,ASCENSION ST VINCENT DUNN,1600 23RD ST,BEDFORD,LAWRENCE,INDIANA,IN,47421,(812) 275-3331,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
154005,"WABASH VALLEY ALLIANCE, INC. / RIVER BEND HOSPITAL",2900 N RIVER RD,WEST LAFAYETTE,TIPPECANOE,INDIANA,IN,47906,(765) 464-0400,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154008,NEURODIAGNOSTIC INSTITUTE,5435 E 16TH ST,INDIANAPOLIS,MARION,INDIANA,IN,46222,(317) 941-4000,PSYCHIATRIC,GOVERNMENT - STATE,Y,N,4
154009,HAMILTON CENTER INC,620 8TH AVE,TERRE HAUTE,VIGO,INDIANA,IN,47804,(812) 231-8285,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154011,COMMUNITY MENTAL HEALTH CENTER INC,285 BIELBY RD,LAWRENCEBURG,DEARBORN,INDIANA,IN,47025,(812) 537-1302,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
154014,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,9 PEQUIGNOT DR,PIERCETON,KOSCIUSKO,INDIANA,IN,46562,(574) 267-7169,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
154018,RICHMOND STATE HOSPITAL,498 NW 18TH ST,RICHMOND,WAYNE,INDIANA,IN,47374,(765) 966-0511,PSYCHIATRIC,PROPRIETARY,Y,N,4
154019,MADISON STATE HOSPITAL,711 GREEN RD,MADISON,JEFFERSON,INDIANA,IN,47250,(812) 265-2611,PSYCHIATRIC,GOVERNMENT - STATE,Y,N,4
154020,REGIONAL MENTAL HEALTH CENTER,8555 TAFT ST,MERRILLVILLE,LAKE,INDIANA,IN,46410,(219) 769-4005,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154021,"GRANT-BLACKFORD MENTAL HEALTH, INC",505 WABASH AVE,MARION,GRANT,INDIANA,IN,46952,(765) 662-3971,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154024,VALLE VISTA HEALTH SYSTEM,898 E MAIN ST,GREENWOOD,JOHNSON,INDIANA,IN,46143,(317) 883-5300,PSYCHIATRIC,PROPRIETARY,N,N,4
154031,OAKLAWN PSYCHIATRIC CENTER INC,330 LAKEVIEW DR,GOSHEN,ELKHART,INDIANA,IN,46527,(574) 533-1234,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154035,FOUR COUNTY COUNSELING CENTER,1015 MICHIGAN AVE,LOGANSPORT,CASS,INDIANA,IN,46947,(574) 722-5151,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154041,BLOOMINGTON MEADOWS HOSPITAL,3600 N PROW RD,BLOOMINGTON,MONROE,INDIANA,IN,47404,(812) 331-8000,PSYCHIATRIC,PROPRIETARY,N,N,4
154047,MICHIANA BEHAVIORAL HEALTH CENTER,1800 N OAK RD,PLYMOUTH,MARSHALL,INDIANA,IN,46563,(574) 936-3784,PSYCHIATRIC,VOLUNTARY NON-PROFIT - OTHER,Y,N,4
154050,NORTHEASTERN CENTER,1850 WESLEY RD,AUBURN,DEKALB,INDIANA,IN,46706,(260) 927-0726,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154051,WELLSTONE REGIONAL HOSPITAL,2700 VISSING PARK RD,JEFFERSONVILLE,CLARK,INDIANA,IN,47130,(812) 284-8000,PSYCHIATRIC,PROPRIETARY,Y,N,4
154052,PORTER-STARKE SERVICES INC,701 WALL ST,VALPARAISO,PORTER,INDIANA,IN,46383,(219) 531-3500,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154053,MERIDIAN SERVICES CORP,2401 W UNIVERSITY AVE,MUNCIE,DELAWARE,INDIANA,IN,47303,(765) 288-1928,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154054,HARSHA BEHAVIORAL CENTER INC,1980 E WOODSMALL DR,TERRE HAUTE,VIGO,INDIANA,IN,47802,(812) 298-8888,PSYCHIATRIC,VOLUNTARY NON-PROFIT - OTHER,N,N,4
154055,BRENTWOOD MEADOWS LLC,4488 ROSLIN RD,NEWBURGH,WARRICK,INDIANA,IN,47630,(812) 858-7200,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154056,EVANSVILLE STATE HOSPITAL,3400 LINCOLN AVENUE,EVANSVILLE,VANDERBURGH,INDIANA,IN,47714,(812) 469-6800,PSYCHIATRIC,GOVERNMENT - STATE,N,N,4
154057,OPTIONS BEHAVIORAL HEALTH SYSTEM,5602 CAITO DRIVE,INDIANAPOLIS,MARION,INDIANA,IN,46226,(317) 544-4340,PSYCHIATRIC,PROPRIETARY,N,N,4
154058,DOCTORS NEUROPSYCHIATRIC HOSPITAL,417 S WHITLOCK ST,BREMEN,MARSHALL,INDIANA,IN,46506,(574) 546-0330,PSYCHIATRIC,PROPRIETARY,N,N,4
154059,SYCAMORE SPRINGS,833 PARK EAST BLVD,LAFAYETTE,TIPPECANOE,INDIANA,IN,47905,(765) 743-4400,PSYCHIATRIC,PROPRIETARY,N,N,4
154060,"PARK CENTER, INC",1909 CAREW STREET,FORT WAYNE,ALLEN,INDIANA,IN,46805,(260) 481-2700,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,4
154061,MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,1625 EAST JEFFERSON BLVD,MISHAWAKA,ST JOSEPH,INDIANA,IN,46545,(574) 485-1703,PSYCHIATRIC,PROPRIETARY,N,N,4
154063,"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC","6720 PARKDALE PLACE, SUITE 100",INDIANAPOLIS,MARION,INDIANA,IN,46254,(317) 744-9200,PSYCHIATRIC,PROPRIETARY,N,N,4
154064,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,900 NORTH HIGH SCHOOL ROAD,INDIANAPOLIS,MARION,INDIANA,IN,46214,(317) 982-3715,PSYCHIATRIC,PROPRIETARY,N,N,4
154065,NEURO BEHAVIORAL HOSPITAL,9330 BROADWAY,CROWN POINT,LAKE,INDIANA,IN,46307,(574) 277-2630,PSYCHIATRIC,PROPRIETARY,N,N,4
160001,UNITYPOINT HEALTH - MARSHALLTOWN,3 S 4TH AVE,MARSHALLTOWN,MARSHALL,IOWA,IA,50158,(641) 754-5151,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,CARROLL,IOWA,IA,51401,(712) 792-3581,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160008,UNITYPOINT HEALTH - KEOKUK,1600 MORGAN STREET,KEOKUK,LEE,IOWA,IA,52632,(319) 524-7150,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,MUSCATINE,IOWA,IA,52761,(563) 264-9100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,WEBSTER,IOWA,IA,50501,(515) 573-3101,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,POTTAWATTAMIE,IOWA,IA,51503,(712) 328-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
160029,MERCY HOSPITAL,500 E MARKET STREET,IOWA CITY,JOHNSON,IOWA,IA,52245,(319) 339-0300,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,N,5
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,STORY,IOWA,IA,50010,(515) 239-2011,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,JASPER,IOWA,IA,50208,(641) 792-1273,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,SCOTT,IOWA,IA,52803,(563) 421-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160040,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,CEDAR FALLS,BLACK HAWK,IOWA,IA,50613,(319) 268-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,5
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,LINN,IOWA,IA,52402,(319) 369-7211,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,POTTAWATTAMIE,IOWA,IA,51503,(712) 396-6000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160057,GREAT RIVER MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,DES MOINES,IOWA,IA,52655,(319) 768-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,JOHNSON,IOWA,IA,52242,(319) 356-1616,ACUTE CARE HOSPITALS,GOVERNMENT - STATE,Y,Y,4
160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,CERRO GORDO,IOWA,IA,50401,(641) 428-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,BLACK HAWK,IOWA,IA,50702,(319) 272-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,3
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,DUBUQUE,IOWA,IA,52001,(563) 589-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,5
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,LINN,IOWA,IA,52403,(319) 398-6011,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,5
160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,CLINTON,IOWA,IA,52732,(563) 244-5555,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,WEST DES MOINES,POLK,IOWA,IA,50265,(515) 241-6212,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,POLK,IOWA,IA,50314,(515) 247-4436,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,WAPELLO,IOWA,IA,52501,(641) 682-7511,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,POLK,IOWA,IA,50314,(515) 282-2200,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,2
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,SCOTT,IOWA,IA,52722,(563) 742-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,BLACK HAWK,IOWA,IA,50703,(319) 235-3941,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,CLAY,IOWA,IA,51301,(712) 264-6198,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,DUBUQUE,IOWA,IA,52001,(563) 582-1881,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,LEE,IOWA,IA,52627,(319) 372-6530,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,DICKINSON,IOWA,IA,51360,(712) 336-1230,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,5
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,WOODBURY,IOWA,IA,51104,(712) 279-3500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,POWESHIEK,IOWA,IA,50112,(641) 236-7511,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,WOODBURY,IOWA,IA,51101,(712) 279-2010,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
161300,BAUM HARMON MERCY HOSPITAL,255 N WELCH AVENUE,PRIMGHAR,OBRIEN,IOWA,IA,51245,(712) 957-2300,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,WRIGHT,IOWA,IA,50421,(641) 444-3223,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161302,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,WRIGHT,IOWA,IA,50525,(515) 532-2811,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,GRUNDY,IOWA,IA,50638,(319) 824-5421,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161304,CHI HEALTH  - MERCY CORNING,603 ROSARY DRIVE,CORNING,ADAMS,IOWA,IA,50841,(641) 322-3121,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,POCAHONTAS,IOWA,IA,50574,(712) 335-3501,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,JONES,IOWA,IA,52205,(319) 462-6131,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,HANCOCK,IOWA,IA,50423,(641) 843-5000,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,FRANKLIN,IOWA,IA,50441,(641) 456-5000,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,HARRISON,IOWA,IA,51555,(712) 642-2784,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,ADAIR,IOWA,IA,50849,(641) 743-2123,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161311,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,SIOUX,IOWA,IA,51023,(712) 551-3100,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161312,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,CLAYTON,IOWA,IA,52052,(563) 252-1121,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,CLINTON,IOWA,IA,52742,(563) 659-4200,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,GUTHRIE,IOWA,IA,50115,(641) 747-2201,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,KEOKUK,IOWA,IA,52591,(641) 622-2720,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,FAYETTE,IOWA,IA,52175,(563) 422-3811,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IOWA,IOWA,IA,52301,(319) 642-5213,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,ALLAMAKEE,IOWA,IA,52172,(563) 568-3411,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,CLAYTON,IOWA,IA,52043,(563) 245-7000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,BREMER,IOWA,IA,50674,(563) 578-3275,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,LYON,IOWA,IA,51246,(712) 472-2591,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,DALLAS,IOWA,IA,50220,(515) 465-3547,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,N,4
161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,MITCHELL,IOWA,IA,50461,(641) 732-6000,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,FREMONT,IOWA,IA,51640,(712) 382-1515,CRITICAL ACCESS HOSPITALS,PROPRIETARY,Y,N,4
161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,GREENE,IOWA,IA,50129,(515) 386-2114,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161326,MADISON COUNTY MEMORIAL HOSPITAL,300 WEST HUTCHINGS STREET,WINTERSET,MADISON,IOWA,IA,50273,(515) 462-2373,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,DAVIS,IOWA,IA,52537,(641) 664-2145,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,HOWARD,IOWA,IA,52136,(563) 547-2101,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,JACKSON,IOWA,IA,52060,(563) 652-2474,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,AUDUBON,IOWA,IA,50025,(712) 563-2611,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161331,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,CHICKASAW,IOWA,IA,50659,(641) 394-4121,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
161332,MANNING REGIONAL HEALTHCARE CENTER,1550 SIXTH STREET,MANNING,CARROLL,IOWA,IA,51455,(712) 655-2072,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,STORY,IOWA,IA,50201,(515) 382-2111,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,4
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,HUMBOLDT,IOWA,IA,50548,(515) 332-4200,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,BUCHANAN,IOWA,IA,50644,(319) 332-0999,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,SIOUX,IOWA,IA,51247,(712) 476-8000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,VAN BUREN,IOWA,IA,52565,(319) 293-3171,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,4
161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,FAYETTE,IOWA,IA,50662,(319) 283-6000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,BREMER,IOWA,IA,50677,(319) 352-4120,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,DECATUR,IOWA,IA,50144,(641) 446-4871,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,4
161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,LUCAS,IOWA,IA,50049,(641) 774-3000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,MONROE,IOWA,IA,52531,(641) 932-2134,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,DELAWARE,IOWA,IA,52057,(563) 927-3232,CRITICAL ACCESS HOSPITALS,PROPRIETARY,Y,Y,4
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,WASHINGTON,IOWA,IA,52353,(319) 653-5481,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,N,3
161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,OSCEOLA,IOWA,IA,51249,(712) 754-2574,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,SIOUX CENTER,SIOUX,IOWA,IA,51250,(712) 722-1271,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,FLOYD,IOWA,IA,50616,(641) 228-6830,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,N,4
